11/06/2024 01:00:00,155.98
11/06/2024 02:00:00,150.14
11/06/2024 03:00:00,153.97
11/06/2024 04:00:00,162.19
11/06/2024 05:00:00,163.08
11/06/2024 06:00:00,132.56
11/06/2024 07:00:00,98.56
11/06/2024 08:00:00,70.45
11/06/2024 09:00:00,54.11
11/06/2024 10:00:00,47.08
11/06/2024 11:00:00,45.12
11/06/2024 12:00:00,44.03
11/06/2024 13:00:00,47.36
11/06/2024 14:00:00,46.65
11/06/2024 15:00:00,48.83
11/06/2024 16:00:00,62.11
11/06/2024 17:00:00,87.06
11/06/2024 18:00:00,119.47
11/06/2024 19:00:00,115.9
11/06/2024 20:00:00,127.25
11/06/2024 21:00:00,138.67
11/06/2024 22:00:00,181.11
11/06/2024 23:00:00,200.25
12/06/2024 00:00:00,224.27
12/06/2024 01:00:00,234.81
12/06/2024 02:00:00,243.27
12/06/2024 03:00:00,227.77
12/06/2024 04:00:00,198.18
12/06/2024 05:00:00,168.22
12/06/2024 06:00:00,175.13
12/06/2024 07:00:00,183.01
12/06/2024 08:00:00,176.38
12/06/2024 09:00:00,167.19
12/06/2024 10:00:00,161.52
12/06/2024 11:00:00,158.87
12/06/2024 12:00:00,159.19
12/06/2024 13:00:00,153.93
12/06/2024 14:00:00,152.49
12/06/2024 15:00:00,153.66
12/06/2024 16:00:00,161.72
12/06/2024 17:00:00,168.79
12/06/2024 18:00:00,162.89
12/06/2024 19:00:00,145.22
12/06/2024 20:00:00,145.6
12/06/2024 21:00:00,185.46
12/06/2024 22:00:00,197.81
12/06/2024 23:00:00,205.54
13/06/2024 00:00:00,207.09
13/06/2024 01:00:00,199.34
13/06/2024 02:00:00,193.98
13/06/2024 03:00:00,181.71
13/06/2024 04:00:00,161.83
13/06/2024 05:00:00,158.14
13/06/2024 06:00:00,164.5
13/06/2024 07:00:00,168.09
13/06/2024 08:00:00,154.97
13/06/2024 09:00:00,142.04
13/06/2024 10:00:00,135.91
13/06/2024 11:00:00,131.29
13/06/2024 12:00:00,117.52
13/06/2024 13:00:00,108.94
13/06/2024 14:00:00,103.06
13/06/2024 15:00:00,101.32
13/06/2024 16:00:00,99.16
13/06/2024 17:00:00,105.23
13/06/2024 18:00:00,121.22
13/06/2024 19:00:00,120.95
13/06/2024 20:00:00,134.1
13/06/2024 21:00:00,146.24
13/06/2024 22:00:00,146.49
13/06/2024 23:00:00,148.83
14/06/2024 00:00:00,160.12
14/06/2024 01:00:00,162.83
14/06/2024 02:00:00,163.31
14/06/2024 03:00:00,165.04
14/06/2024 04:00:00,164.15
14/06/2024 05:00:00,158.76
14/06/2024 06:00:00,148.77
14/06/2024 07:00:00,125.84
14/06/2024 08:00:00,119.54
14/06/2024 09:00:00,114.64
14/06/2024 10:00:00,106.5
14/06/2024 11:00:00,105.48
14/06/2024 12:00:00,98.69
14/06/2024 13:00:00,101.38
14/06/2024 14:00:00,102.96
14/06/2024 15:00:00,105.24
14/06/2024 16:00:00,111.42
14/06/2024 17:00:00,126.15
14/06/2024 18:00:00,128.31
14/06/2024 19:00:00,135.8
14/06/2024 20:00:00,136.89
14/06/2024 21:00:00,143.93
14/06/2024 22:00:00,155.02
14/06/2024 23:00:00,166.39
15/06/2024 00:00:00,188.82
15/06/2024 01:00:00,198.47
15/06/2024 02:00:00,205.53
15/06/2024 03:00:00,208.98
15/06/2024 04:00:00,193.56
15/06/2024 05:00:00,162.14
15/06/2024 06:00:00,163.26
15/06/2024 07:00:00,158.32
15/06/2024 08:00:00,140.37
15/06/2024 09:00:00,132.08
15/06/2024 10:00:00,120.86
15/06/2024 11:00:00,117.48
15/06/2024 12:00:00,116.27
15/06/2024 13:00:00,116.76
15/06/2024 14:00:00,120.42
15/06/2024 15:00:00,124.43
15/06/2024 16:00:00,135.42
15/06/2024 17:00:00,150.46
15/06/2024 18:00:00,156.31
15/06/2024 19:00:00,141.85
15/06/2024 20:00:00,144.46
15/06/2024 21:00:00,153.22
15/06/2024 22:00:00,186.82
15/06/2024 23:00:00,189.76
16/06/2024 00:00:00,199.67
16/06/2024 01:00:00,203.89
16/06/2024 02:00:00,210.53
